user_id,movie_id,movie_title,rank,score
thierry,1389,The Moment,6,0.992
thierry,112,Boxcutter,7,0.992
thierry,310,Singing in My Sleep,8,0.992
thierry,2667,Springsteen: Deliver Me from Nowhere,9,0.992
thierry,374,Miley Cyrus: Something Beautiful,10,0.992
thomaspickup,827,Breakdown: 1975,1,1.0
thomaspickup,831,I'm Chevy Chase and You're Not,2,1.0
thomaspickup,768,American Clown,3,1.0
thomaspickup,521,WrestleMania IX: Becoming a Spectacle,4,1.0
thomaspickup,197,Jaws @ 50: The Definitive Inside Story,5,1.0
thomaspickup,615,Gaza: Doctors Under Attack,6,1.0
thomaspickup,691,Stiller & Meara: Nothing Is Lost,7,1.0
thomaspickup,611,Match in a Haystack,8,1.0
thomaspickup,821,My Next Guest with David Letterman and Adam Sandler,9,1.0
thomaspickup,2422,Orwell: 2+2=5,10,1.0
thommo_nz,2242,GoodFellas,1,1.0
thommo_nz,2091,Catch Me If You Can,2,1.0
thommo_nz,1642,Once Upon a Time in America,3,1.0
thommo_nz,1687,Wall Street: Money Never Sleeps,4,1.0
thommo_nz,1535,The Godfather Part II,5,0.999
thommo_nz,1531,The Godfather,6,0.999
thommo_nz,99,Ballad of a Small Player,7,0.999
thommo_nz,290,The Mastermind,8,0.999
thommo_nz,1014,The Time Vortex,9,0.999
thommo_nz,22,Salvable,10,0.999
thorian93,715,Deathstalker,1,1.0
thorian93,4,Warlord,2,1.0
thorian93,1856,Doctor Strange in the Multiverse of Madness,3,1.0
thorian93,1855,Jungle Cruise,4,1.0
thorian93,1608,Doctor Strange,5,1.0
thorian93,2004,The Hobbit: The Desolation of Smaug,6,1.0
thorian93,983,How to Train Your Dragon,7,0.983
thorian93,2402,How to Train Your Dragon,8,0.983
thorian93,253,How to Train Your Dragon,9,0.983
thorian93,2233,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,10,0.983
thoughton,2034,Shadow Force,1,1.0
thoughton,1046,A Line of Fire,2,1.0
thoughton,1176,A Line of Fire,3,1.0
thoughton,29,Nobody 2,4,1.0
thoughton,186,Hunting Grounds,5,1.0
thoughton,328,Off the Grid,6,1.0
thoughton,491,Wildcat,7,1.0
thoughton,382,Hunting Jessica Brok,8,1.0
thoughton,910,Wildcat,9,1.0
thoughton,2298,Nobody 2,10,1.0
threespoons,2243,The Man in My Basement,1,0.65
threespoons,223,40 Acres,2,0.65
threespoons,2418,Echo Valley,3,0.643
threespoons,2328,The Conjuring: Last Rites,4,0.635
threespoons,2610,Neighborhood Watch,5,0.635
threespoons,355,Good Boy,6,0.625
threespoons,84,Lurker,7,0.623
threespoons,227,Year 10,8,0.617
threespoons,2479,The Surfer,9,0.608
threespoons,743,Takeout,10,0.603
tiailds,2296,Shrek 2,1,0.965
tiailds,2300,Aladdin,2,0.963
tiailds,1401,Coraline,3,0.947
tiailds,2526,Smurfs,4,0.944
tiailds,1979,Wish Dragon,5,0.936
tiailds,527,Hercules,6,0.933
tiailds,2064,Brave,7,0.93
tiailds,2232,Hotel Transylvania,8,0.93
tiailds,274,Frozen,9,0.93
tiailds,1764,Hotel Transylvania 3: Summer Vacation,10,0.93
tiger451966,641,The Last Grail Hunter,1,1.0
tiger451966,1962,M3GAN,2,1.0
tiger451966,1634,Annihilation,3,1.0
tiger451966,893,NXT Vengeance Day 2026,4,0.999
tiger451966,2487,Marshmallow,5,0.999
tiger451966,297,Jimmy and Stiggs,6,0.999
tiger451966,1215,Ick,7,0.999
tiger451966,2643,Ick,8,0.999
tiger451966,2200,Salem's Lot,9,0.999
tiger451966,2676,Bogieville,10,0.999
timekeeperseven,1304,Rust,1,1.0
timekeeperseven,194,They Call Her Death,2,0.998
timekeeperseven,918,They Call Her Death,3,0.998
timekeeperseven,1602,The Revenant,4,0.998
timekeeperseven,1939,Greyhound,5,0.998
timekeeperseven,2508,Civil War,6,0.998
timekeeperseven,1729,Dunkirk,7,0.998
timekeeperseven,1520,Fury,8,0.998
timekeeperseven,2406,Relay,9,0.997
timekeeperseven,1487,Penthouse North,10,0.996
timelordx,2406,Relay,1,1.0
timelordx,223,40 Acres,2,0.981
timelordx,141,Christy,3,0.91
timelordx,573,Influencers,4,0.856
timelordx,164,Gunslingers,5,0.854
timelordx,157,Solo Mio,6,0.831
timelordx,884,Louis Theroux: Inside the Manosphere,7,0.824
timelordx,874,Royal Rumble 2026,8,0.806
timelordx,492,WWE Backlash 2025,9,0.798
timelordx,1822,Not Without Hope,10,0.796
tiny_thanos,2634,Gazer,1,1.0
tiny_thanos,1792,Get Out,2,1.0
tiny_thanos,718,Holy Ghost,3,0.998
tiny_thanos,2002,Don't Log Off,4,0.998
tiny_thanos,1104,Holy Ghost,5,0.998
tiny_thanos,2189,The Home,6,0.998
tiny_thanos,2660,The Household,7,0.998
tiny_thanos,1171,The Home,8,0.998
tiny_thanos,1150,Holy Ghost,9,0.998
tiny_thanos,1124,The Home,10,0.998
tippfehlr,715,Deathstalker,1,1.0
tippfehlr,4,Warlord,2,1.0
tippfehlr,1856,Doctor Strange in the Multiverse of Madness,3,1.0
tippfehlr,1855,Jungle Cruise,4,1.0
tippfehlr,1608,Doctor Strange,5,1.0
tippfehlr,2004,The Hobbit: The Desolation of Smaug,6,1.0
tippfehlr,983,How to Train Your Dragon,7,0.983
tippfehlr,2402,How to Train Your Dragon,8,0.983
tippfehlr,253,How to Train Your Dragon,9,0.983
tippfehlr,2233,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,10,0.983
tmdb13206453,812,Punisher: War Zone,1,1.0
tmdb13206453,1688,Baby Driver,2,0.999
tmdb13206453,1912,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),3,0.998
tmdb13206453,484,GCW Josh Barnett’s Bloodsport XIII,4,0.997
tmdb13206453,247,One Mile: Chapter One,5,0.996
tmdb13206453,248,One Mile: Chapter Two,6,0.996
tmdb13206453,797,Shelter,7,0.945
tmdb13206453,813,The Rip,8,0.945
tmdb13206453,1284,NXT Vengeance Day 2026,9,0.945
tmdb13206453,155,Shelter,10,0.945
tmdb14343666,1347,TRON: Ares,1,1.0
tmdb14343666,657,Jurassic World Rebirth,2,1.0
tmdb14343666,971,Predator: Badlands,3,1.0
tmdb14343666,2058,The Fantastic 4: First Steps,4,1.0
tmdb14343666,1957,TRON: Ares,5,1.0
tmdb14343666,1745,TRON: Ares,6,1.0
tmdb14343666,25,Predator: Badlands,7,1.0
tmdb14343666,2675,Jurassic World Rebirth,8,1.0
tmdb14343666,2254,The Electric State,9,1.0
tmdb14343666,2107,Kingdom of the Planet of the Apes,10,1.0
tmdb15214618,1671,Ready Player One,1,1.0
tmdb15214618,2571,Mission: Impossible,2,0.764
tmdb15214618,1500,Kingsman: The Secret Service,3,0.756
tmdb15214618,1630,Avengers: Endgame,4,0.748
tmdb15214618,1456,Star Wars: The Last Jedi,5,0.723
tmdb15214618,1385,Up,6,0.719
tmdb15214618,1673,The Magnificent Seven,7,0.691
tmdb15214618,1661,Spider-Man: Into the Spider-Verse,8,0.672
tmdb15214618,1380,Kung Fu Panda 3,9,0.672
tmdb15214618,1735,Space Jam: A New Legacy,10,0.668
tmdb15435519,2107,Kingdom of the Planet of the Apes,1,0.875
tmdb15435519,1573,Batman,2,0.862
tmdb15435519,1552,Ghost,3,0.841
tmdb15435519,1499,Dead Poets Society,4,0.84
tmdb15435519,2251,CODA,5,0.817
tmdb15435519,304,Presumed Innocent,6,0.798
tmdb15435519,239,Companion,7,0.785
tmdb15435519,1544,Whiplash,8,0.777
tmdb15435519,2493,Beetlejuice Beetlejuice,9,0.765
tmdb15435519,2225,A Quiet Place: Day One,10,0.762
tmdb16591261,1742,Deadpool 2,1,1.0
tmdb16591261,1744,Fast & Furious Presents: Hobbs & Shaw,2,1.0
tmdb16591261,1831,The Suicide Squad,3,1.0
tmdb16591261,1821,Charlie's Angels,4,0.999
tmdb16591261,1609,Thor: Ragnarok,5,0.967
tmdb16591261,2047,Men in Black,6,0.964
tmdb16591261,1603,Deathstalker II: Duel of the Titans,7,0.961
tmdb16591261,2552,Johnny English,8,0.961
tmdb16591261,1706,Jumanji: Welcome to the Jungle,9,0.945
tmdb16591261,1760,RED,10,0.944
tmdb18359958,2571,Mission: Impossible,1,0.999
tmdb18359958,2168,Tomorrow Never Dies,2,0.999
tmdb18359958,1721,Die Another Day,3,0.998
tmdb18359958,2573,Mission: Impossible III,4,0.998
tmdb18359958,1718,Casino Royale,5,0.998
tmdb18359958,2096,Dr. No,6,0.997
tmdb18359958,2046,The Matrix Revolutions,7,0.956
tmdb18359958,2044,The Matrix Reloaded,8,0.956
tmdb18359958,1402,G.I. Joe: The Rise of Cobra,9,0.956
tmdb18359958,1853,Green Lantern,10,0.956
tmdb20895531,483,The Final Run,1,1.0
tmdb20895531,2462,American Warrior,2,1.0
tmdb20895531,2485,F1,3,1.0
tmdb20895531,2181,F1,4,1.0
tmdb20895531,553,WWE Money in the Bank 2025,5,1.0
tmdb20895531,580,WWE Night of Champions 2025,6,1.0
tmdb20895531,134,WrestleMania 41: Sunday,7,1.0
tmdb20895531,464,AEW Dynasty 2025,8,1.0
tmdb20895531,896,Mexicali,9,1.0
tmdb20895531,1049,Mexicali,10,1.0
tmdb21730811,1884,It Chapter Two,1,1.0
tmdb21730811,278,Bleeding,2,1.0
tmdb21730811,847,Hag,3,1.0
tmdb21730811,380,Presence,4,1.0
tmdb21730811,119,The Ritual,5,1.0
tmdb21730811,46,Grizzly Night,6,1.0
tmdb21730811,703,Grizzly Night,7,1.0
tmdb21730811,149,Somnium,8,0.996
tmdb21730811,11,Dirty Boy,9,0.993
tmdb21730811,2258,The Shrouds,10,0.993
tmdb22590444,2440,Wanted,1,1.0
tmdb22590444,1475,Crank,2,1.0
tmdb22590444,1757,Kill Bill: Vol. 2,3,1.0
tmdb22590444,1584,Sicario,4,1.0
tmdb22590444,1595,Mechanic: Resurrection,5,1.0
tmdb22590444,1659,John Wick: Chapter 2,6,1.0
tmdb22590444,1683,The Fate of the Furious,7,1.0
tmdb22590444,1766,Sicario: Day of the Soldado,8,1.0
tmdb22590444,1867,John Wick: Chapter 3 - Parabellum,9,1.0
tmdb22590444,2499,The Equalizer 3,10,0.999
tmdb23365124,2138,Iron Man 3,1,1.0
tmdb23365124,2140,Pacific Rim,2,1.0
tmdb23365124,1910,Man of Steel,3,1.0
tmdb23365124,1451,Captain America: The First Avenger,4,1.0
tmdb23365124,773,X-Men: Days of Future Past,5,1.0
tmdb23365124,8,Captain America: The Winter Soldier,6,1.0
tmdb23365124,1418,Divergent,7,1.0
tmdb23365124,80,The Amazing Spider-Man 2,8,1.0
tmdb23365124,1580,Inception,9,1.0
tmdb23365124,2673,Avengers: Age of Ultron,10,1.0
tmdb23604801,657,Jurassic World Rebirth,1,1.0
tmdb23604801,2058,The Fantastic 4: First Steps,2,1.0
tmdb23604801,971,Predator: Badlands,3,1.0
tmdb23604801,178,Superman,4,1.0
tmdb23604801,1347,TRON: Ares,5,1.0
tmdb23604801,1745,TRON: Ares,6,1.0
tmdb23604801,1957,TRON: Ares,7,1.0
tmdb23604801,2675,Jurassic World Rebirth,8,1.0
tmdb23604801,25,Predator: Badlands,9,1.0
tmdb23604801,2107,Kingdom of the Planet of the Apes,10,1.0
tmdb24328445,463,Olympus Has Fallen,1,1.0
tmdb24328445,2158,Haywire,2,1.0
tmdb24328445,2384,Taken,3,1.0
tmdb24328445,2052,Nobody,4,1.0
tmdb24328445,1485,Death Proof,5,1.0
tmdb24328445,2073,The Contractor,6,1.0
tmdb24328445,1712,Road House,7,0.999
tmdb24328445,186,Hunting Grounds,8,0.999
tmdb24328445,382,Hunting Jessica Brok,9,0.999
tmdb24328445,1313,Shadow Force,10,0.999
tmdb27219454,2066,Dark Shadows,1,1.0
tmdb27219454,1508,Ted 2,2,1.0
tmdb27219454,2062,Ghostbusters,3,0.996
tmdb27219454,2561,A Minecraft Movie,4,0.931
tmdb27219454,298,By Design,5,0.93
tmdb27219454,2465,Freakier Friday,6,0.93
tmdb27219454,1136,Freakier Friday,7,0.93
tmdb27219454,2493,Beetlejuice Beetlejuice,8,0.93
tmdb27219454,2089,IF,9,0.93
tmdb27219454,2267,Wonka,10,0.93
tmdb28039023,2050,King Richard,1,0.881
tmdb28039023,2108,Glass Onion: A Knives Out Mystery,2,0.86
tmdb28039023,1834,Dune,3,0.804
tmdb28039023,2251,CODA,4,0.801
tmdb28039023,2521,Scream VI,5,0.792
tmdb28039023,2102,Drive,6,0.778
tmdb28039023,2056,Thor: Love and Thunder,7,0.771
tmdb28039023,269,The Thing,8,0.751
tmdb28039023,1856,Doctor Strange in the Multiverse of Madness,9,0.75
tmdb28039023,636,About Time,10,0.75
tmdb39513728,2238,Chronicle,1,1.0
tmdb39513728,123,The Occupant,2,1.0
tmdb39513728,2372,WarGames,3,0.999
tmdb39513728,1854,Glass,4,0.999
tmdb39513728,2059,Rise of the Planet of the Apes,5,0.998
tmdb39513728,268,The Thirteenth Floor,6,0.996
tmdb39513728,895,American Psycho,7,0.996
tmdb39513728,1470,Traffic,8,0.996
tmdb39513728,57,Mulholland Drive,9,0.996
tmdb39513728,1571,Signs,10,0.996
tmdb40011370,1936,One Flew Over the Cuckoo's Nest,1,1.0
tmdb40011370,123,The Occupant,2,1.0
tmdb40011370,2238,Chronicle,3,1.0
tmdb40011370,1737,Rain Man,4,1.0
tmdb40011370,1751,12 Angry Men,5,1.0
tmdb40011370,1499,Dead Poets Society,6,1.0
tmdb40011370,1854,Glass,7,1.0
tmdb40011370,2548,Scent of a Woman,8,0.999
tmdb40011370,2160,All About Eve,9,0.999
tmdb40011370,1915,Boogie Nights,10,0.999
tmdb42690476,2499,The Equalizer 3,1,1.0
tmdb42690476,1746,Fast X,2,1.0
tmdb42690476,2381,The Beekeeper,3,1.0
tmdb42690476,1969,Ballerina,4,1.0
tmdb42690476,1148,Play Dirty,5,1.0
tmdb42690476,1134,Play Dirty,6,1.0
tmdb42690476,1160,Diablo,7,1.0
tmdb42690476,958,Diablo,8,1.0
tmdb42690476,532,A Working Man,9,1.0
tmdb42690476,1756,Ballerina,10,1.0
tmdb44006625,1661,Spider-Man: Into the Spider-Verse,1,0.53
tmdb44006625,1456,Star Wars: The Last Jedi,2,0.522
tmdb44006625,1862,All About the Money,3,0.52
tmdb44006625,2001,Spider-Man: Across the Spider-Verse,4,0.519
tmdb44006625,1381,Star Wars: The Force Awakens,5,0.517
tmdb44006625,225,Sketch,6,0.515
tmdb44006625,2451,Mike & Nick & Nick & Alice,7,0.51
tmdb44006625,1630,Avengers: Endgame,8,0.504
tmdb44006625,1496,TRON: Legacy,9,0.501
tmdb44006625,1466,The Empire Strikes Back,10,0.498
tmdb45226627,1973,Everything Everywhere All at Once,1,1.0
tmdb45226627,1828,Black Adam,2,1.0
tmdb45226627,1923,Black Panther: Wakanda Forever,3,1.0
tmdb45226627,1628,The Flash,4,1.0
tmdb45226627,2092,Ant-Man and the Wasp: Quantumania,5,1.0
tmdb45226627,2027,The Tomorrow War,6,1.0
tmdb45226627,2083,Spider-Man: No Way Home,7,1.0
tmdb45226627,2265,Furiosa: A Mad Max Saga,8,1.0
tmdb45226627,2486,Venom: The Last Dance,9,1.0
tmdb45226627,2312,Godzilla x Kong: The New Empire,10,1.0
tmdb47396461,1766,Sicario: Day of the Soldado,1,1.0
tmdb47396461,1683,The Fate of the Furious,2,1.0
tmdb47396461,1659,John Wick: Chapter 2,3,1.0
tmdb47396461,1595,Mechanic: Resurrection,4,1.0
tmdb47396461,2043,John Wick: Chapter 4,5,1.0
tmdb47396461,1746,Fast X,6,1.0
tmdb47396461,2499,The Equalizer 3,7,1.0
tmdb47396461,1584,Sicario,8,1.0
tmdb47396461,2381,The Beekeeper,9,1.0
tmdb47396461,1969,Ballerina,10,1.0
tmdb47633491,1164,De Grote Sinterklaasfilm en de verdwenen verlanglijstjes,1,1.0
tmdb47633491,2258,The Shrouds,2,1.0
tmdb47633491,923,The Shrouds,3,1.0
tmdb47633491,2453,Iron Lung,4,0.997
tmdb47633491,318,Iron Lung,5,0.997
tmdb47633491,2343,Event Horizon,6,0.997
tmdb47633491,269,The Thing,7,0.997
tmdb47633491,288,Picnic at Hanging Rock,8,0.995
tmdb47633491,2514,Nineteen Eighty-Four,9,0.995
tmdb47633491,1844,A Quiet Place,10,0.994
tmdb47940942,2001,Spider-Man: Across the Spider-Verse,1,0.906
tmdb47940942,2251,CODA,2,0.877
tmdb47940942,2399,Oppenheimer,3,0.838
tmdb47940942,2075,The Bad Guys,4,0.83
tmdb47940942,2056,Thor: Love and Thunder,5,0.777
tmdb47940942,1931,Onward,6,0.758
tmdb47940942,2050,King Richard,7,0.757
tmdb47940942,2221,X,8,0.757
tmdb47940942,2129,Creed III,9,0.747
tmdb47940942,2615,Elemental,10,0.745
tmdb51103537,2075,The Bad Guys,1,0.717
tmdb51103537,2097,Don't Look Up,2,0.697
tmdb51103537,2001,Spider-Man: Across the Spider-Verse,3,0.682
tmdb51103537,411,Lilo & Stitch,4,0.667
tmdb51103537,1613,The Martian,5,0.663
tmdb51103537,86,Maleficent,6,0.652
tmdb51103537,196,WALL·E,7,0.646
tmdb51103537,1417,Interstellar,8,0.645
tmdb51103537,1575,Zootopia,9,0.624
tmdb51103537,1401,Coraline,10,0.617
tmdb51616167,2203,The Garfield Movie,1,0.547
tmdb51616167,1941,Despicable Me 4,2,0.531
tmdb51616167,341,The Prestige,3,0.515
tmdb51616167,2609,Descendants: The Rise of Red,4,0.504
tmdb51616167,2528,Challengers,5,0.499
tmdb51616167,1735,Space Jam: A New Legacy,6,0.495
tmdb51616167,1898,Green Book,7,0.494
tmdb51616167,2317,How to Train Your Dragon 2,8,0.491
tmdb51616167,74,Elio,9,0.491
tmdb51616167,1832,Minions: The Rise of Gru,10,0.491
tmdb55527033,1064,Swimming Home,1,1.0
tmdb55527033,1026,Swimming Home,2,1.0
tmdb55527033,2279,Swimming Home,3,1.0
tmdb55527033,1344,Swimming Home,4,1.0
tmdb55527033,1354,Swimming Home,5,1.0
tmdb55527033,902,Swimming Home,6,1.0
tmdb55527033,1114,Mountainhead,7,1.0
tmdb55527033,1255,Stealing Pulp Fiction,8,1.0
tmdb55527033,568,Rental Family,9,1.0
tmdb55527033,226,Stealing Pulp Fiction,10,1.0
tmdb55636115,2140,Pacific Rim,1,1.0
tmdb55636115,1910,Man of Steel,2,1.0
tmdb55636115,773,X-Men: Days of Future Past,3,1.0
tmdb55636115,8,Captain America: The Winter Soldier,4,1.0
tmdb55636115,80,The Amazing Spider-Man 2,5,1.0
tmdb55636115,1418,Divergent,6,1.0
tmdb55636115,1474,The Amazing Spider-Man,7,1.0
tmdb55636115,2673,Avengers: Age of Ultron,8,1.0
tmdb55636115,2230,Mad Max: Fury Road,9,1.0
tmdb55636115,1451,Captain America: The First Avenger,10,1.0
tmdb56937092,216,The Final Conflict,1,1.0
tmdb56937092,1548,The Entity,2,1.0
tmdb56937092,742,Psycho III,3,1.0
tmdb56937092,1907,Hereditary,4,0.998
tmdb56937092,1798,The Conjuring: The Devil Made Me Do It,5,0.998
tmdb56937092,1150,Holy Ghost,6,0.998
tmdb56937092,2386,The Dogs,7,0.998
tmdb56937092,1104,Holy Ghost,8,0.998
tmdb56937092,2393,I Know What You Did Last Summer,9,0.998
tmdb56937092,1988,Clown in a Cornfield,10,0.998
tmdb66478711,2280,The Running Man,1,1.0
tmdb66478711,203,M3GAN 2.0,2,1.0
tmdb66478711,87,War Machine,3,1.0
tmdb66478711,1173,War Machine,4,1.0
tmdb66478711,741,War Machine,5,1.0
tmdb66478711,106,Elevation,6,1.0
tmdb66478711,2010,Tenet,7,1.0
tmdb66478711,1586,Geostorm,8,1.0
tmdb66478711,1566,Insurgent,9,1.0
tmdb66478711,635,Universal Soldier: Day of Reckoning,10,0.999
tmdb69341833,1973,Everything Everywhere All at Once,1,1.0
tmdb69341833,1828,Black Adam,2,1.0
tmdb69341833,1923,Black Panther: Wakanda Forever,3,1.0
tmdb69341833,1628,The Flash,4,1.0
tmdb69341833,2092,Ant-Man and the Wasp: Quantumania,5,1.0
tmdb69341833,2027,The Tomorrow War,6,1.0
tmdb69341833,2083,Spider-Man: No Way Home,7,1.0
tmdb69341833,2265,Furiosa: A Mad Max Saga,8,1.0
tmdb69341833,2486,Venom: The Last Dance,9,1.0
tmdb69341833,2312,Godzilla x Kong: The New Empire,10,1.0
tmdb70471036,2630,Kiss of the Spider Woman,1,0.972
tmdb70471036,2172,We Need to Talk About Kevin,2,0.97
tmdb70471036,2141,Argo,3,0.97
tmdb70471036,1672,Return to Sender,4,0.97
tmdb70471036,2105,8 Mile,5,0.97
tmdb70471036,2264,Almost Famous,6,0.97
tmdb70471036,1978,Fight Club,7,0.97
tmdb70471036,1963,"tick, tick... BOOM!",8,0.97
tmdb70471036,2611,Conclave,9,0.97
tmdb70471036,1509,Fifty Shades of Grey,10,0.97
tmdb70752507,1674,Magnolia,1,1.0
tmdb70752507,2182,American History X,2,1.0
tmdb70752507,1915,Boogie Nights,3,1.0
tmdb70752507,1896,Good Will Hunting,4,1.0
tmdb70752507,2152,Million Dollar Baby,5,1.0
tmdb70752507,2051,The Passion of the Christ,6,1.0
tmdb70752507,2548,Scent of a Woman,7,1.0
tmdb70752507,2183,There Will Be Blood,8,1.0
tmdb70752507,1445,Helen,9,1.0
tmdb70752507,1499,Dead Poets Society,10,1.0
tmdb73913433,2242,GoodFellas,1,1.0
tmdb73913433,2091,Catch Me If You Can,2,1.0
tmdb73913433,1642,Once Upon a Time in America,3,1.0
tmdb73913433,1687,Wall Street: Money Never Sleeps,4,1.0
tmdb73913433,1535,The Godfather Part II,5,0.999
tmdb73913433,1531,The Godfather,6,0.999
tmdb73913433,99,Ballad of a Small Player,7,0.999
tmdb73913433,290,The Mastermind,8,0.999
tmdb73913433,1014,The Time Vortex,9,0.999
tmdb73913433,22,Salvable,10,0.999
tmdb76622195,78,A Walk to Remember,1,0.989
tmdb76622195,1942,A Quiet Place Part II,2,0.983
tmdb76622195,1696,Barbie,3,0.972
tmdb76622195,2340,Blink Twice,4,0.969
tmdb76622195,2144,Dune: Part Two,5,0.968
tmdb76622195,2225,A Quiet Place: Day One,6,0.95
tmdb76622195,1856,Doctor Strange in the Multiverse of Madness,7,0.944
tmdb76622195,179,Mean Girls,8,0.939
tmdb76622195,2444,PAW Patrol: The Mighty Movie,9,0.933
tmdb76622195,1846,Guardians of the Galaxy Vol. 3,10,0.933
tmdb78114298,1630,Avengers: Endgame,1,1.0
tmdb78114298,1671,Ready Player One,2,1.0
tmdb78114298,1631,Avengers: Infinity War,3,1.0
tmdb78114298,1690,Valerian and the City of a Thousand Planets,4,1.0
tmdb78114298,1456,Star Wars: The Last Jedi,5,1.0
tmdb78114298,1927,Jurassic World Dominion,6,1.0
tmdb78114298,1381,Star Wars: The Force Awakens,7,1.0
tmdb78114298,47,The Hunger Games: Catching Fire,8,1.0
tmdb78114298,2179,Journey 2: The Mysterious Island,9,1.0
tmdb78114298,48,Iron Man 2,10,1.0
tmdb78465292,2457,"Good Luck, Have Fun, Don't Die",1,1.0
tmdb78465292,1559,Pixels,2,1.0
tmdb78465292,1781,Men in Black 3,3,0.999
tmdb78465292,2048,Men in Black II,4,0.998
tmdb78465292,1511,The Toxic Avenger Unrated,5,0.968
tmdb78465292,2533,Sonic the Hedgehog 3,6,0.967
tmdb78465292,1859,Sonic the Hedgehog,7,0.967
tmdb78465292,1609,Thor: Ragnarok,8,0.966
tmdb78465292,2047,Men in Black,9,0.962
tmdb78465292,2042,The Matrix,10,0.945
tmdb79614358,1760,RED,1,1.0
tmdb79614358,1376,All About the Benjamins,2,0.998
tmdb79614358,493,Reckless,3,0.993
tmdb79614358,2642,London Calling,4,0.993
tmdb79614358,1753,The Hitman's Bodyguard,5,0.992
tmdb79614358,2043,John Wick: Chapter 4,6,0.975
tmdb79614358,1746,Fast X,7,0.975
tmdb79614358,2499,The Equalizer 3,8,0.975
tmdb79614358,2381,The Beekeeper,9,0.975
tmdb79614358,2472,Diablo,10,0.975
tmdb81799156,2059,Rise of the Planet of the Apes,1,0.998
tmdb81799156,520,Dawn of the Planet of the Apes,2,0.996
tmdb81799156,2406,Relay,3,0.996
tmdb81799156,2081,The Running Man,4,0.996
tmdb81799156,1607,Guardians of the Galaxy Vol. 2,5,0.996
tmdb81799156,2236,Prey,6,0.996
tmdb81799156,1697,The Predator,7,0.996
tmdb81799156,91,Ant-Man,8,0.996
tmdb81799156,2391,Terminator Genisys,9,0.996
tmdb81799156,2240,Jupiter Ascending,10,0.996
tmdb87069603,1862,All About the Money,1,1.0
tmdb87069603,1494,The Man from U.N.C.L.E.,2,1.0
tmdb87069603,1981,Free Guy,3,1.0
tmdb87069603,1709,Afterburn,4,1.0
tmdb87069603,2509,Nirvanna the Band the Show the Movie,5,1.0
tmdb87069603,1094,Nirvanna the Band the Show the Movie,6,1.0
tmdb87069603,2207,Idiocracy,7,0.999
tmdb87069603,2554,Spy Kids 2: The Island of Lost Dreams,8,0.988
tmdb87069603,1481,Chappie,9,0.98
tmdb87069603,1500,Kingsman: The Secret Service,10,0.977
tmdb92312096,2460,Treasure Planet,1,1.0
tmdb92312096,131,Hocus Pocus,2,0.998
tmdb92312096,1803,The Kid,3,0.998
tmdb92312096,1425,Night at the Museum,4,0.998
tmdb92312096,1814,The Nutcracker and the Four Realms,5,0.998
tmdb92312096,2233,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,6,0.998
tmdb92312096,1811,Ghostbusters: Afterlife,7,0.998
tmdb92312096,2174,The Legend of Ochi,8,0.997
tmdb92312096,61,How to Train Your Dragon,9,0.996
tmdb92312096,2609,Descendants: The Rise of Red,10,0.996
tmdb93836550,1885,Joker,1,0.764
tmdb93836550,572,The Lord of the Rings: The Two Towers,2,0.689
tmdb93836550,2571,Mission: Impossible,3,0.682
tmdb93836550,542,The Lord of the Rings: The Fellowship of the Ring,4,0.675
tmdb93836550,1466,The Empire Strikes Back,5,0.673
tmdb93836550,616,The Lord of the Rings: The Return of the King,6,0.657
tmdb93836550,1494,The Man from U.N.C.L.E.,7,0.656
tmdb93836550,2531,Conan the Barbarian,8,0.634
tmdb93836550,2044,The Matrix Reloaded,9,0.628
tmdb93836550,1476,Zodiac,10,0.627
tmdb97554867,614,Self-Help,1,1.0
tmdb97554867,517,The Arborist,2,1.0
tmdb97554867,129,825 Forest Road,3,1.0
tmdb97554867,772,Terror Tales: Poetry & Death Volume 1,4,1.0
tmdb97554867,340,The Red Mask,5,1.0
tmdb97554867,788,Dangerous Animals,6,1.0
tmdb97554867,506,The Last Cabin,7,1.0
tmdb97554867,1048,The Last Cabin,8,1.0
tmdb97554867,455,This Is Not a Test,9,1.0
tmdb97554867,997,The Last Cabin,10,1.0
tmdb98094809,1602,The Revenant,1,1.0
tmdb98094809,1773,Ralph Breaks the Internet,2,0.994
tmdb98094809,86,Maleficent,3,0.981
tmdb98094809,1918,The Help,4,0.954
tmdb98094809,1405,Inside Out,5,0.951
tmdb98094809,2317,How to Train Your Dragon 2,6,0.925
tmdb98094809,196,WALL·E,7,0.903
tmdb98094809,1406,Cinderella,8,0.897
tmdb98094809,1596,The Jungle Book,9,0.885
tmdb98094809,2641,The Parent Trap,10,0.875
tomasfv,1386,2012,1,1.0
tomasfv,1580,Inception,2,1.0
tomasfv,2313,Jumper,3,1.0
tomasfv,1444,Iron Man,4,1.0
tomasfv,1451,Captain America: The First Avenger,5,1.0
tomasfv,1992,Spider-Man 3,6,1.0
tomasfv,1474,The Amazing Spider-Man,7,1.0
tomasfv,2138,Iron Man 3,8,1.0
tomasfv,1910,Man of Steel,9,1.0
tomasfv,2140,Pacific Rim,10,1.0
