user_id,movie_id,movie_title,rating,genres_list
syn_user_00126,1360360,Tom Segura: Teacher,3.0,"[""comedy""]"
syn_user_01060,1047608,Dora and the Search for Sol Dorado,2.0,"[""adventure"", ""family"", ""comedy""]"
Blaxtardmovie,7952,Red Sonja,7.0,"[""action"", ""adventure"", ""fantasy"", ""drama""]"
Gimly,315635,Spider-Man: Homecoming,7.0,"[""action"", ""adventure"", ""science fiction""]"
jveerapen,897961,Iron Lung,8.0,"[""horror"", ""science fiction"", ""mystery""]"
durack,907496,The Salt Path,8.0,"[""drama""]"
CinemaSerf,1022796,Wish,6.0,"[""animation"", ""family"", ""fantasy"", ""adventure""]"
Wuchak,42564,Land of the Pharaohs,7.0,"[""drama"", ""history""]"
rsanek,346698,Barbie,4.0,"[""comedy"", ""adventure""]"
Fatota,150540,Inside Out,10.0,"[""animation"", ""family"", ""adventure"", ""drama"", ""comedy""]"
Potential Kermode,11546,Police Academy: Mission to Moscow,1.0,"[""comedy"", ""crime""]"
Pringo,533535,Deadpool & Wolverine,10.0,"[""action"", ""comedy"", ""science fiction""]"
Manuel São Bento,766507,Prey,8.0,"[""thriller"", ""action"", ""science fiction""]"
Filipe Manuel Neto,705,All About Eve,10.0,"[""drama""]"
syn_user_00903,902994,The Ballad of Wallis Island,4.0,"[""comedy"", ""drama"", ""music""]"
Kpop4forever,719393,The Legend of Ochi,3.0,"[""fantasy"", ""adventure"", ""family""]"
SierraKiloBravo,621,Grease,6.0,"[""romance"", ""comedy""]"
realshooks,1047409,Christy,5.0,"[""drama"", ""history""]"
Gimly,351286,Jurassic World: Fallen Kingdom,5.0,"[""action"", ""adventure"", ""science fiction"", ""thriller""]"
great_vc,967798,We Bury the Dead,3.0,"[""thriller"", ""horror""]"
zxki,750881,Smurfs,5.0,"[""animation"", ""fantasy"", ""family"", ""musical""]"
syn_user_01227,901158,Ice Road: Vengeance,10.0,"[""action"", ""thriller"", ""drama""]"
Manuel São Bento,933260,The Substance,8.0,"[""horror"", ""science fiction"", ""thriller""]"
GenerationofSwine,522938,Rambo: Last Blood,10.0,"[""action"", ""thriller"", ""drama""]"
MovieGuys,942890,House of Darkness,3.0,"[""horror"", ""thriller"", ""comedy"", ""mystery""]"
talisencrw,1991,Death Proof,9.0,"[""action"", ""thriller""]"
syn_user_00326,977350,Hallow Road,5.0,"[""thriller"", ""mystery"", ""horror""]"
FinFan,1124448,Predator: Killer of Killers,5.0,"[""science fiction"", ""action"", ""thriller"", ""animation""]"
syn_user_00612,871548,Pretty Lethal,5.0,"[""action"", ""thriller"", ""horror""]"
CinemaSerf,1487,Hellboy,7.0,"[""fantasy"", ""action""]"
Filipe Manuel Neto,567609,Ready or Not,3.0,"[""horror"", ""comedy""]"
Aerofly,907055,Diablo,7.0,"[""action"", ""thriller"", ""crime""]"
Sigeki Ogino,68718,Django Unchained,10.0,"[""drama"", ""western""]"
jarvis-5251579,906431,Anniversary,8.0,"[""thriller"", ""drama""]"
paldrinc,873382,The Astronaut,5.0,"[""science fiction"", ""thriller"", ""horror""]"
0w2k4xa0,763995,A Minecraft Movie,8.0,"[""adventure"", ""family"", ""comedy"", ""fantasy""]"
Dan_Tebasco,404584,From a House on Willow Street,1.0,"[""horror""]"
Rene,791373,Zack Snyder's Justice League,10.0,"[""action"", ""adventure"", ""fantasy""]"
John Chard,8077,Alien³,8.0,"[""science fiction"", ""action"", ""horror""]"
Copeland1994,1239281,Bodycam,6.0,"[""horror""]"
John Chard,310,Bruce Almighty,7.0,"[""fantasy"", ""comedy""]"
mansemat,935050,If I Had Legs I'd Kick You,8.0,"[""drama""]"
RayTaylorhome,1052083,They Will Kill You,4.0,"[""horror"", ""comedy"", ""action""]"
Gimly,490132,Green Book,6.0,"[""drama"", ""comedy"", ""history""]"
syn_user_00854,1361088,Diablo,7.0,"[""action"", ""thriller"", ""crime""]"
Andre Gonzales,109418,Grown Ups 2,7.0,"[""comedy""]"
Thargok,1330217,Dave Chappelle: The Unstoppable...,7.0,"[""comedy""]"
Chin02,1100988,28 Years Later,5.0,"[""horror"", ""thriller"", ""science fiction""]"
syn_user_00592,1360826,Helloween,4.0,"[""horror""]"
Andre Gonzales,39514,RED,7.0,"[""action"", ""adventure"", ""comedy"", ""crime"", ""thriller""]"
Kamurai,87428,That's My Boy,4.0,"[""comedy""]"
boatoar,1093997,Splitsville,7.0,"[""comedy"", ""romance""]"
syn_user_01241,1312117,Kevin Hart: Acting My Age,6.0,"[""comedy""]"
JimDarko,1215685,Union County,4.0,"[""drama""]"
syn_user_00428,1184201,"The Srebrenica Tape – From Dad, for Alisa",9.0,"[""documentary""]"
$hubes,1087103,Prisoner of War,7.0,"[""action"", ""war"", ""thriller"", ""history""]"
syn_user_00012,1069638,Dolly,8.0,"[""horror""]"
CUE VIEW REVIEW,1293724,Sarah Squirm: Live + in the Flesh,7.0,"[""comedy""]"
tpasi,1079161,40 Acres,7.0,"[""drama"", ""science fiction"", ""thriller"", ""action""]"
r96sk,986056,Thunderbolts*,7.0,"[""action"", ""science fiction"", ""adventure""]"
boatoar,671151,Greenland 2: Migration,5.0,"[""thriller"", ""adventure"", ""science fiction""]"
Gimly,9487,A Bug's Life,6.0,"[""family"", ""animation"", ""adventure"", ""comedy""]"
Chris Sawin,1272837,28 Years Later: The Bone Temple,9.0,"[""horror"", ""thriller"", ""science fiction""]"
syn_user_00495,1007761,Beast of War,5.0,"[""action"", ""thriller"", ""horror"", ""war""]"
pkway,1270365,The Muppet Show,7.0,"[""comedy"", ""family"", ""music""]"
Blaxtardmovie,596892,Shadow Force,7.0,"[""action"", ""thriller""]"
Per Gunnar Jonsson,70435,Haywire,4.0,"[""action"", ""thriller""]"
Martha,450465,Glass,7.0,"[""thriller"", ""drama"", ""science fiction""]"
JPV852,153,Lost in Translation,10.0,"[""drama"", ""comedy"", ""romance""]"
AdamMorgan,1179030,Bono: Stories of Surrender,8.0,"[""documentary"", ""music""]"
syn_user_00704,1360938,If I Had Legs I'd Kick You,8.0,"[""drama""]"
syn_user_00072,860421,Jay Kelly,2.0,"[""drama"", ""comedy""]"
Jack Tractive,967987,Pose,1.0,"[""thriller""]"
Wuchak,62213,Dark Shadows,7.0,"[""comedy"", ""fantasy""]"
CinemaSerf,580489,Venom: Let There Be Carnage,6.0,"[""science fiction"", ""action"", ""adventure""]"
Chris Sawin,1193501,Whistle,8.0,"[""horror"", ""mystery""]"
Manuel São Bento,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.0,"[""action"", ""crime""]"
Wuchak,11357,Halloween 4: The Return of Michael Myers,9.0,"[""horror"", ""thriller""]"
CinemaSerf,776503,CODA,6.0,"[""drama"", ""music"", ""romance""]"
cwintermeyer,1166417,Titan: The OceanGate Submersible Disaster,7.0,"[""documentary"", ""drama""]"
Idek,783081,Another Simple Favor,4.0,"[""comedy"", ""thriller"", ""mystery""]"
Brent Marchant,609681,The Marvels,5.0,"[""science fiction"", ""adventure"", ""action""]"
independentmovieloverrr,1095828,"Oh, Hi!",9.0,"[""comedy"", ""romance"", ""thriller""]"
SpiderJerusalemInTheMountains,1223789,John Candy: I Like Me,9.0,"[""documentary""]"
zxki,1226951,To Get Her,7.0,"[""action""]"
r96sk,419430,Get Out,9.0,"[""mystery"", ""thriller"", ""horror""]"
syn_user_01236,1361470,The Investigation of Lucy Letby,5.0,"[""documentary"", ""crime""]"
Gimly,273481,Sicario,7.0,"[""action"", ""crime"", ""thriller""]"
syn_user_00563,1193274,Titanic: The Digital Resurrection,4.0,"[""documentary""]"
syn_user_00242,1360476,Kryptic,6.0,"[""drama"", ""horror"", ""thriller""]"
durack,1047409,Christy,9.0,"[""drama"", ""history""]"
John Chard,565,The Ring,8.0,"[""horror"", ""mystery""]"
patient1,1124620,The Monkey,7.0,"[""horror"", ""comedy""]"
TimeZone,76600,Avatar: The Way of Water,10.0,"[""action"", ""adventure"", ""science fiction""]"
temucat,994443,Kryptic,3.0,"[""drama"", ""horror"", ""thriller""]"
CinemaSerf,37165,The Truman Show,7.0,"[""comedy"", ""drama""]"
Wuchak,879,Hook,6.0,"[""adventure"", ""fantasy"", ""comedy"", ""family""]"
syn_user_01346,1230535,Crushed,8.0,"[""thriller""]"
tmdb39513728,78,Blade Runner,10.0,"[""science fiction"", ""drama"", ""thriller""]"
Henry | The Reel Verdict,402431,Wicked,7.0,"[""drama"", ""romance"", ""fantasy""]"
siggi963,977463,Eleanor the Great,7.0,"[""drama""]"
Wuchak,927,Gremlins,6.0,"[""fantasy"", ""horror"", ""comedy""]"
Gimly,10483,Death Race,6.0,"[""action"", ""thriller"", ""science fiction""]"
simonTheDiver,76341,Mad Max: Fury Road,10.0,"[""action"", ""adventure"", ""science fiction""]"
Gimly,321612,Beauty and the Beast,6.0,"[""family"", ""fantasy"", ""romance""]"
syn_user_00871,1015572,Deathstalker,1.0,"[""action"", ""fantasy"", ""adventure""]"
Chandler Danier,533535,Deadpool & Wolverine,6.0,"[""action"", ""comedy"", ""science fiction""]"
CinemaSerf,74,War of the Worlds,6.0,"[""adventure"", ""thriller"", ""science fiction""]"
RalphRahal,760104,X,7.0,"[""horror"", ""thriller""]"
syn_user_01199,1163174,Fantasy Life,1.0,"[""drama"", ""comedy"", ""romance""]"
GenerationofSwine,8077,Alien³,10.0,"[""science fiction"", ""action"", ""horror""]"
brianleb,983235,Ick,7.0,"[""horror"", ""science fiction""]"
Shunsui.ke,861568,M3GAN 2.0,8.0,"[""science fiction"", ""action"", ""thriller""]"
syn_user_01128,1264711,Caleb Hearon: Model Comedian,7.0,"[""comedy""]"
HelmHeim,1351315,Katt Williams: The Last Report,8.0,"[""comedy""]"
misubisu,872585,Oppenheimer,1.0,"[""drama"", ""history""]"
Gimly,44115,127 Hours,5.0,"[""adventure"", ""drama"", ""thriller""]"
syn_user_00351,432889,Not Without Hope,4.0,"[""drama"", ""thriller""]"
tmdb28039023,698508,Redeeming Love,2.0,"[""romance"", ""drama"", ""western""]"
Jim222001,1045560,WrestleMania 41: Sunday,7.0,"[""action"", ""drama""]"
syn_user_01119,977033,Solvent,1.0,"[""horror"", ""drama"", ""mystery""]"
syn_user_00484,927674,Pig Hill,1.0,"[""horror"", ""mystery""]"
CinemaSerf,71859,We Need to Talk About Kevin,7.0,"[""drama"", ""thriller""]"
edu2703,629542,The Bad Guys,8.0,"[""family"", ""comedy"", ""crime"", ""adventure"", ""animation"", ""action""]"
Chandler Danier,939243,Sonic the Hedgehog 3,8.0,"[""action"", ""science fiction"", ""comedy"", ""family""]"
syn_user_00707,460087,The Fantastic 4: First Steps,1.0,"[""superhero"", ""science fiction"", ""adventure"", ""action""]"
syn_user_00908,1361142,The Surfer,3.0,"[""thriller"", ""drama""]"
great_vc,1210299,Influencers,7.0,"[""horror"", ""thriller""]"
Grandpa75#,905958,Cleaner,10.0,"[""action"", ""thriller""]"
Bkrnk,874955,Relay,6.0,"[""thriller"", ""action"", ""drama""]"
Nathan,631843,Old,3.0,"[""thriller"", ""mystery"", ""horror""]"
Per Gunnar Jonsson,8681,Taken,8.0,"[""action"", ""thriller""]"
syn_user_00533,556167,Clown in a Cornfield,5.0,"[""horror"", ""mystery"", ""thriller""]"
JakeFearsYou,1337869,One Last Adventure: The Making of Stranger Things 5,7.0,"[""documentary""]"
OutlierForLife,750881,Smurfs,7.0,"[""animation"", ""fantasy"", ""family"", ""musical""]"
VolksDK,1346630,Royal Rumble 2026,4.0,"[""comedy""]"
joy.perry,1103789,Maintenance Required,7.0,"[""comedy"", ""romance""]"
CinemaSerf,2675,Signs,6.0,"[""thriller"", ""science fiction"", ""horror""]"
Per Gunnar Jonsson,72331,Abraham Lincoln: Vampire Hunter,7.0,"[""action"", ""fantasy"", ""horror""]"
Feng,985939,Fall,8.0,"[""thriller""]"
jarvis-12406694,1124448,Predator: Killer of Killers,1.0,"[""science fiction"", ""action"", ""thriller"", ""animation""]"
SpeedDemon,839410,Dust Bunny,8.0,"[""thriller"", ""action"", ""fantasy""]"
kayess3,1245332,Unknown Number: The High School Catfish,7.0,"[""documentary""]"
pkway,1088603,Strange Harvest,6.0,"[""horror"", ""crime"", ""mystery""]"
Per Gunnar Jonsson,616037,Thor: Love and Thunder,3.0,"[""fantasy"", ""action"", ""comedy""]"
Svashtar,1133930,Hunting Season,4.0,"[""action"", ""drama"", ""thriller""]"
Astranora,812292,The Strangers: Chapter 2,5.0,"[""horror"", ""thriller""]"
AdamMorgan,1103676,The Mastermind,7.0,"[""drama"", ""crime""]"
syn_user_00769,882470,Echo Valley,3.0,"[""thriller"", ""drama""]"
Enes_,912836,Marshmallow,2.0,"[""horror"", ""science fiction""]"
syn_user_00675,1166945,WWE Clash in Paris 2025,1.0,"[""action""]"
syn_user_00120,841507,G20,6.0,"[""action"", ""mystery"", ""drama""]"
Per Gunnar Jonsson,122917,The Hobbit: The Battle of the Five Armies,9.0,"[""action"", ""adventure"", ""fantasy""]"
beyondthecineramadome,313369,La La Land,10.0,"[""comedy"", ""drama"", ""romance""]"
CinemaSerf,667538,Transformers: Rise of the Beasts,6.0,"[""science fiction"", ""adventure"", ""action""]"
themarbleturtle24,713633,California King,9.0,"[""comedy"", ""action"", ""crime""]"
Gimly,420818,The Lion King,3.0,"[""adventure"", ""drama"", ""family"", ""animation""]"
John Chard,591,The Da Vinci Code,7.0,"[""thriller"", ""mystery""]"
siggi963,553090,Rust,8.0,"[""western"", ""action"", ""drama""]"
Reno,136799,Trolls,7.0,"[""family"", ""animation"", ""fantasy"", ""adventure"", ""comedy"", ""music""]"
Andres Gomez,747,Shaun of the Dead,7.0,"[""horror"", ""comedy""]"
HappyPagan,348,Alien,10.0,"[""horror"", ""science fiction""]"
HamRex,905958,Cleaner,7.0,"[""action"", ""thriller""]"
Dr_Nostromo,1061474,Superman,8.0,"[""science fiction"", ""adventure"", ""action""]"
r96sk,25441,Never a Dull Moment,7.0,"[""action"", ""comedy"", ""family""]"
CinemaSerf,115,The Big Lebowski,7.0,"[""comedy"", ""crime""]"
The Movie Mob,603692,John Wick: Chapter 4,9.0,"[""action"", ""thriller"", ""crime""]"
IamDWG,1355815,Kat Crime: Tales of the Occult,7.0,"[""horror"", ""thriller""]"
in_the_crease,297762,Wonder Woman,6.0,"[""action"", ""adventure"", ""fantasy""]"
Andre Gonzales,475557,Joker,6.0,"[""crime"", ""thriller"", ""drama""]"
miguelreina,1214562,I Fell in Love with a Z-Grade Director in Brooklyn,6.0,"[""comedy"", ""romance""]"
Rythwik,346364,It,8.0,"[""horror"", ""thriller"", ""drama""]"
jocosta3,78,Blade Runner,6.0,"[""science fiction"", ""drama"", ""thriller""]"
Manuel São Bento,545611,Everything Everywhere All at Once,9.0,"[""action"", ""adventure"", ""science fiction""]"
useroid,1064028,Subservience,3.0,"[""science fiction"", ""horror"", ""thriller""]"
yeshivaron,701249,Peaky Blinders: The Immortal Man,2.0,"[""crime"", ""drama""]"
syn_user_01470,62544,Avatar: Fire and Ash,4.0,"[""adventure"", ""science fiction"", ""fantasy""]"
_R0NiN_,967810,Send Help,6.0,"[""thriller"", ""horror"", ""comedy""]"
CinemaSerf,321612,Beauty and the Beast,6.0,"[""family"", ""fantasy"", ""romance""]"
Michael,11544,Lilo & Stitch,10.0,"[""animation"", ""family"", ""comedy""]"
manicure,485271,Eddington,7.0,"[""western"", ""comedy"", ""crime""]"
thehotrock,1008533,Twinless,8.0,"[""comedy"", ""drama""]"
The Movie Mob,4232,Scream,10.0,"[""crime"", ""horror"", ""mystery""]"
Enes_,7952,Red Sonja,6.0,"[""action"", ""adventure"", ""fantasy"", ""drama""]"
siggi963,1185901,Wildcat,4.0,"[""action"", ""thriller""]"
syn_user_01473,1210299,Influencers,8.0,"[""horror"", ""thriller""]"
rodrigokiller,900786,"Good Luck, Have Fun, Don't Die",8.0,"[""action"", ""science fiction"", ""comedy""]"
syn_user_00446,1031226,Bring the Law,2.0,"[""action"", ""thriller""]"
Copeland1994,965839,Black Phone 2,7.0,"[""horror"", ""thriller""]"
gloeckle,62544,Avatar: Fire and Ash,7.0,"[""adventure"", ""science fiction"", ""fantasy""]"
JPV852,1061474,Superman,8.0,"[""science fiction"", ""adventure"", ""action""]"
Brent Marchant,346698,Barbie,5.0,"[""comedy"", ""adventure""]"
Reno,102382,The Amazing Spider-Man 2,6.0,"[""action"", ""adventure"", ""science fiction""]"
Sheldon Nylander,566525,Shang-Chi and the Legend of the Ten Rings,7.0,"[""action"", ""adventure"", ""fantasy""]"
paldrinc,219435,The Toxic Avenger Unrated,6.0,"[""action"", ""comedy"", ""superhero"", ""science fiction""]"
syn_user_00785,1043205,825 Forest Road,8.0,"[""horror"", ""thriller""]"
Enes_,639230,Something in the Water,1.0,"[""thriller"", ""horror""]"
syn_user_01216,841507,G20,7.0,"[""action"", ""mystery"", ""drama""]"
boatoar,545111,Bugonia,8.0,"[""science fiction"", ""thriller"", ""comedy""]"
Andre Gonzales,36647,Blade,10.0,"[""horror"", ""action""]"
Chandler Danier,1257009,Primitive War,7.0,"[""action"", ""horror"", ""war"", ""science fiction""]"
Cory78,1214573,Mother of Flies,6.0,"[""horror""]"
Andre Gonzales,6479,I Am Legend,8.0,"[""drama"", ""science fiction"", ""thriller""]"
RalphRahal,399579,Alita: Battle Angel,8.0,"[""action"", ""science fiction"", ""adventure""]"
brigcam,1036669,Restless,8.0,"[""drama"", ""thriller""]"
syn_user_00295,1006261,The Dreadful,5.0,"[""horror""]"
MovieDudeFiend56214,601,E.T. the Extra-Terrestrial,10.0,"[""science fiction"", ""adventure"", ""family"", ""fantasy""]"
Giovanni,4148,Revolutionary Road,10.0,"[""drama"", ""romance""]"
RealZero,1327819,Hoppers,9.0,"[""animation"", ""family"", ""science fiction"", ""comedy"", ""adventure""]"
syn_user_00696,1048115,The Luckiest Man in America,5.0,"[""game show"", ""drama"", ""history"", ""comedy""]"
BrianSanderson1993,447273,Snow White,10.0,"[""family"", ""fantasy""]"
John Chard,4147,Road to Perdition,8.0,"[""crime"", ""drama"", ""thriller""]"
Andres Gomez,116745,The Secret Life of Walter Mitty,7.0,"[""adventure"", ""comedy"", ""drama"", ""fantasy""]"
bluedevil667,13,Forrest Gump,10.0,"[""comedy"", ""drama"", ""romance""]"
FLY_,1245775,Fuck My Son!,3.0,"[""comedy"", ""horror""]"
Randy_10,1166417,Titan: The OceanGate Submersible Disaster,7.0,"[""documentary"", ""drama""]"
misubisu,701387,Bugonia,5.0,"[""science fiction"", ""thriller"", ""comedy""]"
Davezn,1087103,Prisoner of War,6.0,"[""action"", ""war"", ""thriller"", ""history""]"
WideEyes,1032823,Trap,1.0,"[""crime"", ""horror"", ""thriller""]"
tristan189,1237183,Ozzy: No Escape from Now,10.0,"[""documentary""]"
Ahmetaslan27,1359,American Psycho,7.0,"[""thriller"", ""drama"", ""crime""]"
ergenekon,701387,Bugonia,8.0,"[""science fiction"", ""thriller"", ""comedy""]"
CinemaSerf,879,Hook,7.0,"[""adventure"", ""fantasy"", ""comedy"", ""family""]"
GenerationofSwine,1635,The Island,10.0,"[""action"", ""thriller"", ""science fiction"", ""adventure""]"
Filipe Manuel Neto,78,Blade Runner,10.0,"[""science fiction"", ""drama"", ""thriller""]"
hoder1,1049823,A House of Dynamite,1.0,"[""thriller""]"
Jim222001,983466,Jingle Bell Heist,7.0,"[""romance"", ""crime"", ""comedy"", ""holiday""]"
Per Gunnar Jonsson,22970,The Cabin in the Woods,5.0,"[""horror"", ""mystery"", ""comedy""]"
doktorkraesch,562,Die Hard,10.0,"[""action"", ""thriller""]"
syn_user_01245,1277123,A Ghost Story for Christmas: The Room in the Tower,3.0,"[""horror""]"
GenerationofSwine,986056,Thunderbolts*,1.0,"[""action"", ""science fiction"", ""adventure""]"
Shimaone,967798,We Bury the Dead,5.0,"[""thriller"", ""horror""]"
DanDare,353081,Mission: Impossible - Fallout,6.0,"[""action"", ""adventure""]"
thehotrock,1233946,Sweet Revenge,2.0,"[""horror"", ""thriller""]"
Gimly,85,Raiders of the Lost Ark,7.0,"[""adventure"", ""action""]"
syn_user_01229,1361463,My Oxford Year,8.0,"[""romance"", ""comedy"", ""drama""]"
MovieGuys,1401778,Turbulence,5.0,"[""thriller"", ""action"", ""adventure"", ""drama"", ""fantasy""]"
Beaupedia,1223789,John Candy: I Like Me,10.0,"[""documentary""]"
Andres Gomez,1562,28 Weeks Later,4.0,"[""horror"", ""thriller"", ""science fiction""]"
TKPNPodcast,926796,Nonnas,8.0,"[""comedy""]"
gaelgarcia,882470,Echo Valley,1.0,"[""thriller"", ""drama""]"
Dean,726209,Leave the World Behind,4.0,"[""drama"", ""mystery"", ""thriller""]"
JakeFearsYou,1171670,Sleepwalker,3.0,"[""thriller"", ""horror""]"
tmdb93836550,707,A View to a Kill,7.0,"[""adventure"", ""action"", ""thriller""]"
JPV852,15613,Fire in the Sky,5.0,"[""science fiction"", ""mystery"", ""thriller""]"
likeactualsoulmates,639230,Something in the Water,2.0,"[""thriller"", ""horror""]"
r96sk,1072790,Anyone But You,7.0,"[""romance"", ""comedy""]"
Copeland1994,1233173,Marc Maron: Panicked,8.0,"[""comedy""]"
tomasfv,19995,Avatar,10.0,"[""action"", ""adventure"", ""science fiction""]"
Andre Gonzales,7445,Brothers,4.0,"[""drama"", ""thriller"", ""war""]"
Peter89Spencer,384018,Fast & Furious Presents: Hobbs & Shaw,10.0,"[""action"", ""adventure"", ""comedy""]"
JPV852,203801,The Man from U.N.C.L.E.,7.0,"[""comedy"", ""action"", ""adventure""]"
syn_user_00805,1148794,Space Cadet,6.0,"[""animation"", ""family"", ""science fiction""]"
MovieGuys,299054,Expend4bles,4.0,"[""action"", ""adventure"", ""thriller""]"
Andres Gomez,245891,John Wick,6.0,"[""action"", ""thriller""]"
AstroNoud,16869,Inglourious Basterds,8.0,"[""drama"", ""thriller"", ""war""]"
ultra1967,823464,Godzilla x Kong: The New Empire,7.0,"[""action"", ""adventure"", ""science fiction""]"
joy.perry,1018119,Merv,6.0,"[""comedy"", ""romance""]"
Gimly,439079,The Nun,4.0,"[""horror""]"
Jmart2324,673313,Sacramento,6.0,"[""comedy"", ""drama""]"
Giovanni,646380,Don't Look Up,9.0,"[""comedy"", ""science fiction"", ""drama""]"
AdamMorgan,1079172,All of You,8.0,"[""drama"", ""romance""]"
Wuchak,795,City of Angels,7.0,"[""romance"", ""drama"", ""fantasy""]"
RNDMRS,491761,Rocky Mountain Christmas,3.0,"[""drama"", ""tv movie"", ""romance""]"
hgram,1130717,Protector,4.0,"[""action"", ""thriller""]"
Kashifzia,1236153,Mercy,9.0,"[""science fiction"", ""action"", ""thriller""]"
UWotMatez,519182,Despicable Me 4,3.0,"[""family"", ""comedy"", ""animation"", ""science fiction"", ""action""]"
MovieGuys,1062722,Frankenstein,7.0,"[""drama"", ""fantasy"", ""horror""]"
Appfel,76600,Avatar: The Way of Water,10.0,"[""action"", ""adventure"", ""science fiction""]"
CinemaSerf,746036,The Fall Guy,7.0,"[""action"", ""comedy"", ""romance""]"
paldrinc,1200321,The Last GunFight,2.0,"[""action""]"
Manuel São Bento,124905,Godzilla,7.0,"[""action"", ""drama"", ""science fiction""]"
KlassicFilms,524434,Eternals,2.0,"[""science fiction"", ""action"", ""adventure""]"
pea.pod,460087,The Fantastic 4: First Steps,6.0,"[""superhero"", ""science fiction"", ""adventure"", ""action""]"
r96sk,1197306,A Working Man,8.0,"[""action"", ""crime"", ""thriller""]"
Andre Gonzales,76492,Hotel Transylvania,8.0,"[""animation"", ""comedy"", ""family"", ""fantasy""]"
Cory78,1146382,A Merry Little Ex-Mas,4.0,"[""romance"", ""comedy"", ""holiday""]"
Nathan,324552,John Wick: Chapter 2,8.0,"[""action"", ""thriller"", ""crime""]"
Rob,203801,The Man from U.N.C.L.E.,8.0,"[""comedy"", ""action"", ""adventure""]"
viha,346698,Barbie,7.0,"[""comedy"", ""adventure""]"
Fr3d1,926796,Nonnas,6.0,"[""comedy""]"
Copeland1994,1254723,AEW Worlds End 2025,8.0,"[""action""]"
syn_user_00741,1253628,The Restoration at Grayson Manor,9.0,"[""horror""]"
syn_user_01167,425097,Final Destination Bloodlines,6.0,"[""horror"", ""mystery""]"
paldrinc,915696,Messy,5.0,"[""comedy"", ""drama""]"
Reno,157336,Interstellar,9.0,"[""adventure"", ""drama"", ""science fiction""]"
MovieGuys,766507,Prey,4.0,"[""thriller"", ""action"", ""science fiction""]"
kevin2019,207,Dead Poets Society,8.0,"[""drama""]"
Enes,1306368,The Rip,4.0,"[""action"", ""thriller"", ""crime""]"
pkway,962950,Whistle,4.0,"[""horror"", ""mystery""]"
Reno,321612,Beauty and the Beast,8.0,"[""family"", ""fantasy"", ""romance""]"
C_Hickcock,941109,Play Dirty,10.0,"[""crime""]"
TeleMoliere,897563,Mike & Nick & Nick & Alice,2.0,"[""comedy"", ""science fiction"", ""action"", ""crime""]"
bwoj,1014382,Vicious,6.0,"[""thriller"", ""horror""]"
Sarthak Bharad,603692,John Wick: Chapter 4,10.0,"[""action"", ""thriller"", ""crime""]"
iVcente,925930,Honey Don't!,5.0,"[""comedy"", ""crime"", ""mystery"", ""thriller""]"
MovieGuys,1265609,War Machine,6.0,"[""action"", ""science fiction"", ""thriller""]"
mdeluk,1355758,Hannah Montana 20th Anniversary Special,2.0,"[""family"", ""music"", ""documentary""]"
Enes_,1050424,Shelter,10.0,"[""action"", ""crime"", ""thriller""]"
Stephen Campbell,577922,Tenet,2.0,"[""action"", ""thriller"", ""science fiction""]"
JimDarko,1059186,Josephine,8.0,"[""drama"", ""thriller"", ""crime""]"
syn_user_01305,1292021,Michelle Wolf: The Well,3.0,"[""comedy""]"
Manuel São Bento,447332,A Quiet Place,8.0,"[""horror"", ""drama"", ""science fiction""]"
syn_user_00944,1361178,The Carman Family Deaths,6.0,"[""documentary"", ""crime""]"
r96sk,275,Fargo,8.0,"[""crime"", ""drama"", ""thriller""]"
CinemaSerf,798645,The Running Man,6.0,"[""action"", ""thriller"", ""science fiction""]"
CinemaSerf,1413097,Melania,5.0,"[""documentary""]"
r96sk,639933,The Northman,9.0,"[""action"", ""adventure"", ""fantasy""]"
syn_user_00272,1360506,How to Train Your Dragon,5.0,"[""fantasy"", ""family"", ""action"", ""adventure""]"
Midi-chlorian_Count,653346,Kingdom of the Planet of the Apes,6.0,"[""science fiction"", ""adventure"", ""action""]"
midna,854887,Frankenstein,6.0,"[""drama"", ""horror"", ""fantasy""]"
rasms,1167078,STRAW,8.0,"[""drama"", ""thriller"", ""crime""]"
Nickg24,1248101,1000 Men and Me: The Bonnie Blue Story,5.0,"[""documentary""]"
syn_user_00155,1360389,Rosario,10.0,"[""horror""]"
Copeland1994,713633,California King,7.0,"[""comedy"", ""action"", ""crime""]"
Peter McGinn,435,The Day After Tomorrow,10.0,"[""science fiction"", ""thriller"", ""adventure""]"
Filipe Manuel Neto,8871,How the Grinch Stole Christmas,7.0,"[""family"", ""comedy"", ""fantasy""]"
movieaddct,1212749,How to Lose a Popularity Contest,6.0,"[""romance"", ""comedy""]"
alksjalksj,550,Fight Club,10.0,"[""drama"", ""thriller""]"
syn_user_01407,636941,"Silent Night, Deadly Night",2.0,"[""horror"", ""thriller"", ""holiday"", ""romance""]"
syn_user_01487,1076539,I Swear,1.0,"[""drama"", ""history""]"
r96sk,157336,Interstellar,10.0,"[""adventure"", ""drama"", ""science fiction""]"
Gleycon,1027000,Swiped,2.0,"[""drama"", ""history""]"
syn_user_00496,844562,Bambi: The Reckoning,9.0,"[""horror"", ""thriller""]"
syn_user_01449,1128874,The Bitter Taste,2.0,"[""horror"", ""action"", ""adventure""]"
syn_user_00420,1008169,Trust,5.0,"[""thriller""]"
paldrinc,1182192,The Final Run,2.0,"[""action"", ""drama""]"
