index,split
8596,test
8597,train
8598,test
8599,train
8600,train
8601,val
8602,train
8603,train
8604,train
8605,train
8606,train
8607,test
8608,train
8609,train
8610,train
8611,train
8612,train
8613,train
8614,test
8615,train
8616,train
8617,train
8618,val
8619,train
8620,train
8621,train
8622,train
8623,train
8624,train
8625,train
8626,train
8627,train
8628,train
8629,test
8630,train
8631,test
8632,train
8633,train
8634,train
8635,train
8636,val
8637,train
8638,train
8639,train
8640,val
8641,train
8642,train
8643,val
8644,train
8645,train
8646,val
8647,test
8648,train
8649,test
8650,train
8651,train
8652,train
8653,train
8654,train
8655,val
8656,train
8657,train
8658,train
8659,test
8660,train
8661,train
8662,test
8663,test
8664,train
8665,train
8666,train
8667,train
8668,train
8669,train
8670,train
8671,test
8672,train
8673,val
8674,val
8675,train
8676,train
8677,train
8678,val
8679,train
8680,val
8681,train
8682,train
8683,train
8684,train
8685,val
8686,train
8687,train
8688,train
8689,train
8690,train
8691,train
8692,val
8693,train
8694,train
8695,test
8696,train
8697,train
8698,train
8699,test
8700,train
8701,train
8702,train
8703,train
8704,train
8705,train
8706,train
8707,test
8708,val
8709,train
8710,val
8711,train
8712,train
8713,val
8714,train
8715,val
8716,test
8717,train
8718,test
8719,train
8720,train
8721,train
8722,train
8723,train
8724,train
8725,train
8726,train
8727,train
8728,train
8729,train
8730,test
8731,train
8732,train
8733,train
8734,train
8735,train
8736,train
8737,train
8738,train
8739,test
8740,test
8741,train
8742,train
8743,train
8744,train
8745,val
8746,train
8747,train
8748,train
8749,train
8750,train
8751,test
8752,train
8753,val
8754,train
8755,test
8756,train
8757,train
8758,train
8759,train
8760,train
8761,train
8762,train
8763,train
8764,train
8765,train
8766,train
8767,train
8768,train
8769,test
8770,train
8771,train
8772,train
8773,val
8774,train
8775,train
8776,train
8777,test
8778,train
8779,train
8780,train
8781,train
8782,val
8783,train
8784,val
8785,train
8786,train
8787,train
8788,val
8789,train
8790,train
8791,train
8792,train
8793,train
8794,test
8795,train
8796,train
8797,train
8798,train
8799,train
8800,test
8801,train
8802,train
8803,train
8804,train
8805,train
8806,train
8807,train
8808,train
8809,train
8810,train
8811,val
8812,train
8813,train
8814,train
8815,train
8816,test
8817,test
8818,train
8819,train
8820,train
8821,train
8822,train
8823,val
8824,train
8825,train
8826,train
8827,train
8828,train
8829,train
8830,train
8831,test
8832,train
8833,train
8834,train
8835,train
8836,train
8837,train
8838,train
8839,val
8840,train
8841,train
8842,train
8843,val
8844,val
8845,train
8846,train
8847,train
8848,train
8849,train
8850,train
8851,train
8852,train
8853,train
8854,train
8855,test
8856,train
8857,train
8858,train
8859,train
8860,train
8861,test
8862,train
8863,train
8864,train
8865,train
8866,train
8867,val
8868,train
8869,train
8870,train
8871,train
8872,train
8873,train
8874,train
8875,train
8876,train
8877,train
8878,val
8879,train
8880,train
8881,train
8882,train
8883,train
8884,train
8885,train
8886,train
8887,train
8888,train
8889,train
8890,train
8891,train
8892,train
8893,test
8894,train
8895,train
8896,train
8897,train
8898,train
8899,train
8900,train
8901,train
8902,train
8903,train
8904,train
8905,train
8906,train
8907,train
8908,test
8909,val
8910,train
8911,test
8912,train
8913,train
8914,train
8915,train
8916,val
8917,train
8918,test
8919,train
8920,val
8921,val
8922,train
8923,test
8924,val
8925,train
8926,train
8927,train
8928,train
8929,train
8930,train
8931,train
8932,train
8933,train
8934,train
8935,train
8936,val
8937,train
8938,train
8939,train
8940,train
8941,test
8942,train
8943,train
8944,train
8945,train
8946,train
8947,train
8948,train
8949,train
8950,val
8951,val
8952,test
8953,train
8954,train
8955,train
8956,train
8957,train
8958,train
8959,test
8960,test
8961,train
8962,train
8963,train
8964,train
8965,train
8966,train
8967,train
8968,test
8969,train
8970,test
8971,train
8972,val
8973,train
8974,train
8975,train
8976,test
8977,train
8978,train
8979,test
8980,train
8981,test
8982,train
8983,test
8984,train
8985,train
8986,test
8987,train
8988,train
8989,val
8990,train
8991,train
8992,test
8993,train
8994,train
8995,test
8996,test
8997,train
8998,train
8999,val
9000,train
9001,train
9002,train
9003,test
9004,train
9005,train
9006,train
9007,train
9008,train
9009,train
9010,val
9011,train
9012,train
9013,train
9014,test
9015,train
9016,train
9017,train
9018,train
9019,train
9020,train
9021,train
9022,val
9023,test
9024,train
9025,test
9026,train
9027,val
9028,test
9029,train
9030,train
9031,val
9032,train
9033,train
9034,val
9035,train
9036,val
9037,val
9038,val
9039,train
9040,train
9041,train
9042,train
9043,train
9044,train
9045,train
9046,val
9047,train
9048,train
9049,train
9050,train
9051,train
9052,train
9053,train
9054,train
9055,train
9056,train
9057,train
9058,train
9059,train
9060,train
9061,test
9062,train
9063,train
9064,train
9065,train
9066,val
9067,test
9068,train
9069,test
9070,train
9071,train
9072,train
9073,train
9074,train
9075,train
9076,train
9077,train
9078,test
9079,test
9080,train
9081,train
9082,test
9083,train
9084,test
9085,val
9086,train
9087,train
9088,train
9089,test
9090,test
9091,train
9092,train
9093,train
9094,test
9095,train
9096,train
9097,train
9098,train
9099,val
9100,train
9101,train
9102,train
9103,train
9104,train
9105,train
9106,train
9107,train
9108,train
9109,train
9110,train
9111,val
9112,train
9113,train
9114,train
9115,train
9116,train
9117,val
9118,train
9119,train
9120,test
9121,train
9122,train
9123,train
9124,train
9125,train
9126,train
9127,val
9128,train
9129,train
9130,train
9131,train
9132,train
9133,train
9134,train
9135,train
9136,train
9137,test
9138,test
9139,train
9140,test
9141,test
9142,train
9143,val
9144,train
9145,train
9146,train
9147,test
9148,train
9149,train
9150,train
9151,test
9152,train
9153,train
9154,test
9155,train
9156,train
9157,train
9158,train
9159,train
9160,test
9161,train
9162,train
9163,train
9164,val
9165,train
9166,train
9167,val
9168,train
9169,val
9170,val
9171,val
9172,train
9173,train
9174,train
9175,train
9176,val
9177,test
9178,train
9179,train
9180,train
9181,test
9182,val
9183,train
9184,train
9185,train
9186,train
9187,train
9188,val
9189,val
9190,train
9191,train
9192,train
9193,val
9194,train
9195,train
9196,train
9197,train
9198,test
9199,train
9200,test
9201,train
9202,train
9203,train
9204,val
9205,val
9206,test
9207,train
9208,train
9209,train
9210,train
9211,train
9212,val
9213,train
9214,val
9215,train
9216,train
9217,train
9218,test
9219,train
9220,train
9221,test
9222,val
9223,val
9224,train
9225,train
9226,train
9227,train
9228,test
9229,train
9230,train
9231,train
9232,train
9233,val
9234,train
9235,train
9236,val
9237,val
9238,test
9239,train
9240,train
9241,train
9242,train
9243,train
9244,train
9245,train
9246,train
9247,train
9248,test
9249,train
9250,train
9251,train
9252,train
9253,val
9254,train
9255,train
9256,train
9257,test
9258,test
9259,val
9260,train
9261,train
9262,train
9263,val
9264,train
9265,train
9266,train
9267,train
9268,train
9269,val
9270,train
9271,train
9272,train
9273,train
9274,train
9275,train
9276,train
9277,train
9278,train
9279,train
9280,train
9281,train
9282,train
9283,train
9284,train
9285,train
9286,train
9287,train
9288,train
9289,train
9290,val
9291,train
9292,test
9293,train
9294,train
9295,train
9296,val
9297,val
9298,train
9299,val
9300,train
9301,train
9302,test
9303,train
9304,test
9305,train
9306,val
9307,val
9308,train
9309,train
9310,val
9311,train
9312,train
9313,train
9314,test
9315,train
9316,val
9317,train
9318,test
9319,train
9320,train
9321,train
9322,train
9323,train
9324,train
9325,test
9326,train
9327,train
9328,train
9329,train
9330,val
9331,train
9332,val
9333,train
9334,train
9335,train
9336,train
9337,train
9338,train
9339,train
9340,train
9341,train
9342,train
9343,test
9344,train
9345,train
9346,train
9347,train
9348,test
9349,train
9350,val
9351,train
9352,train
9353,val
9354,train
9355,test
9356,test
9357,test
9358,train
9359,train
9360,train
9361,train
9362,train
9363,train
9364,train
9365,train
9366,train
9367,test
9368,train
9369,test
9370,train
9371,train
9372,train
9373,train
9374,train
9375,train
9376,train
9377,train
9378,train
9379,train
9380,train
9381,train
9382,train
9383,test
9384,train
9385,train
9386,val
9387,train
9388,train
9389,train
9390,train
9391,train
9392,val
9393,train
9394,train
9395,test
9396,val
9397,val
9398,train
9399,test
9400,train
9401,train
9402,test
9403,val
9404,train
9405,train
9406,train
9407,train
9408,test
9409,val
9410,train
9411,train
9412,test
9413,train
9414,train
9415,train
9416,val
9417,train
9418,train
9419,train
9420,train
9421,val
9422,train
9423,train
9424,test
9425,train
9426,train
9427,test
9428,test
9429,train
9430,test
9431,train
9432,train
9433,test
9434,train
9435,train
9436,train
9437,train
9438,train
9439,train
9440,train
9441,train
9442,train
9443,val
9444,test
9445,train
9446,train
9447,train
9448,test
9449,train
9450,train
9451,val
9452,train
9453,train
9454,train
9455,train
9456,train
9457,train
9458,test
9459,train
9460,train
9461,train
9462,train
9463,train
9464,train
9465,train
9466,val
9467,train
9468,train
9469,train
9470,val
9471,train
9472,train
9473,test
9474,train
9475,train
9476,train
9477,train
9478,val
9479,train
9480,val
9481,train
9482,train
9483,train
9484,train
9485,val
9486,val
9487,train
9488,train
9489,train
9490,val
9491,train
9492,train
9493,val
9494,train
9495,val
9496,train
9497,train
9498,train
9499,test
9500,test
9501,train
9502,train
9503,val
9504,test
9505,train
9506,train
9507,train
9508,train
9509,train
9510,val
9511,train
9512,train
9513,train
9514,val
9515,train
9516,test
9517,val
9518,train
9519,train
9520,train
9521,train
9522,train
9523,train
9524,train
9525,train
9526,val
9527,val
9528,train
9529,train
9530,train
9531,val
9532,val
9533,train
9534,val
9535,val
9536,test
9537,train
9538,train
9539,train
9540,train
9541,val
9542,train
9543,train
9544,train
9545,val
9546,train
9547,train
9548,val
9549,train
9550,test
9551,train
9552,train
9553,train
9554,train
9555,test
9556,train
9557,val
9558,train
9559,train
9560,train
9561,train
9562,test
9563,train
9564,test
9565,train
9566,train
9567,train
9568,test
9569,val
9570,train
9571,train
9572,train
9573,train
9574,train
9575,train
9576,train
9577,test
9578,train
9579,train
9580,train
9581,val
9582,train
9583,val
9584,val
9585,train
9586,train
9587,test
9588,train
9589,train
9590,val
9591,test
9592,train
9593,val
9594,train
9595,train
9596,train
9597,train
9598,train
9599,test
9600,train
9601,train
9602,train
9603,train
9604,val
9605,val
9606,train
9607,test
9608,val
9609,train
9610,val
9611,train
9612,test
9613,train
9614,val
9615,val
9616,train
9617,test
9618,train
9619,train
9620,train
9621,test
9622,val
9623,train
9624,train
9625,train
9626,train
9627,train
9628,val
9629,test
9630,train
9631,train
9632,train
9633,train
9634,train
9635,train
9636,val
9637,train
9638,val
9639,train
9640,train
9641,train
9642,train
9643,train
9644,test
9645,train
9646,train
9647,train
9648,train
9649,train
9650,train
9651,train
9652,train
9653,train
9654,train
9655,train
9656,train
9657,val
9658,train
9659,train
9660,test
9661,train
9662,test
9663,val
9664,test
9665,train
9666,train
9667,train
9668,train
9669,train
9670,test
9671,train
9672,train
9673,train
9674,train
9675,train
9676,train
9677,train
9678,train
9679,test
9680,train
9681,test
9682,train
9683,train
9684,train
9685,val
9686,train
9687,train
9688,test
9689,val
9690,train
9691,train
9692,train
9693,test
9694,val
9695,train
9696,train
9697,train
9698,train
9699,train
9700,val
9701,train
9702,train
9703,train
9704,train
9705,train
9706,val
9707,train
9708,train
9709,train
9710,test
9711,val
9712,train
9713,train
9714,train
9715,train
9716,val
9717,train
9718,test
9719,train
9720,train
9721,train
9722,train
9723,train
9724,test
9725,train
9726,train
9727,train
9728,train
9729,train
9730,val
9731,val
9732,train
9733,train
9734,train
9735,val
9736,val
9737,val
9738,val
9739,train
9740,train
9741,train
9742,train
9743,test
9744,test
9745,train
9746,train
9747,val
9748,test
9749,train
9750,train
9751,val
9752,train
9753,train
9754,train
9755,train
9756,train
9757,val
9758,train
9759,train
9760,train
9761,train
9762,train
9763,train
9764,train
9765,train
9766,train
9767,train
9768,val
9769,train
9770,test
9771,train
9772,val
9773,val
9774,train
9775,train
9776,train
9777,train
9778,train
9779,train
9780,test
9781,val
9782,train
9783,val
9784,train
9785,train
9786,train
9787,train
9788,train
9789,train
9790,train
9791,train
9792,train
9793,train
9794,val
9795,train
9796,train
9797,train
9798,val
9799,train
9800,val
9801,train
9802,test
9803,train
9804,test
9805,train
9806,train
9807,train
9808,train
9809,train
9810,train
9811,train
9812,train
9813,val
9814,val
9815,train
9816,test
9817,train
9818,train
9819,train
9820,train
9821,train
9822,train
9823,test
9824,val
9825,test
9826,train
9827,train
9828,train
9829,val
9830,val
9831,test
9832,test
9833,val
9834,test
9835,train
9836,test
9837,train
9838,train
9839,val
9840,val
9841,train
9842,val
9843,test
9844,train
9845,train
9846,train
9847,train
9848,train
9849,train
9850,train
9851,train
9852,train
9853,train
9854,val
9855,test
9856,train
9857,train
9858,train
9859,train
9860,train
9861,train
9862,train
9863,train
9864,train
9865,val
9866,train
9867,train
9868,train
9869,train
9870,train
9871,train
9872,test
9873,train
9874,train
9875,train
9876,train
9877,val
9878,train
9879,val
9880,train
9881,train
9882,train
9883,train
9884,val
9885,train
9886,train
9887,train
9888,train
9889,train
9890,train
9891,train
9892,test
9893,train
9894,val
9895,test
9896,train
9897,train
9898,train
9899,train
9900,val
9901,train
9902,train
9903,val
9904,train
9905,test
9906,test
9907,train
9908,train
9909,train
9910,train
9911,train
9912,train
9913,train
9914,train
9915,val
9916,train
9917,val
9918,train
9919,test
9920,test
9921,train
9922,train
9923,train
9924,val
9925,train
9926,train
9927,train
9928,test
9929,train
9930,val
9931,train
9932,train
9933,train
9934,val
9935,val
9936,test
9937,train
9938,val
9939,val
9940,test
9941,train
9942,train
9943,train
9944,train
9945,train
9946,train
9947,train
9948,train
9949,train
9950,train
9951,train
9952,train
9953,train
9954,val
9955,train
9956,val
9957,val
9958,train
9959,train
9960,val
9961,train
9962,train
9963,train
9964,train
9965,train
9966,val
9967,test
9968,val
9969,train
9970,train
9971,train
9972,test
9973,train
9974,train
9975,train
9976,val
9977,train
9978,train
9979,train
9980,train
9981,train
9982,train
9983,train
9984,train
9985,train
9986,val
9987,test
9988,train
9989,train
9990,test
9991,test
9992,val
9993,train
9994,val
9995,train
9996,train
9997,train
9998,train
9999,train
10000,train
10001,test
10002,test
10003,test
10004,train
10005,train
10006,train
10007,train
10008,val
10009,train
10010,test
10011,train
10012,test
10013,train
10014,train
10015,train
10016,train
10017,test
10018,train
10019,train
10020,test
10021,train
10022,test
10023,test
10024,train
10025,train
10026,train
10027,train
10028,train
10029,val
10030,train
10031,train
10032,train
10033,train
10034,train
10035,train
10036,train
10037,test
10038,train
10039,train
10040,train
10041,train
10042,val
10043,train
10044,train
10045,train
10046,val
10047,train
10048,val
10049,train
10050,train
10051,train
10052,train
10053,train
10054,train
10055,train
10056,train
10057,train
10058,train
10059,train
10060,train
10061,test
10062,train
10063,train
10064,val
10065,train
10066,val
10067,train
10068,test
10069,train
10070,test
10071,test
10072,train
10073,train
10074,train
10075,val
10076,train
10077,train
10078,train
10079,train
10080,train
10081,train
10082,train
10083,train
10084,train
10085,train
10086,train
10087,test
10088,val
10089,test
10090,train
10091,train
10092,train
10093,val
10094,train
10095,train
10096,train
10097,val
10098,val
10099,test
10100,test
10101,train
10102,train
10103,train
10104,val
10105,train
10106,val
10107,val
10108,train
10109,train
10110,train
10111,train
10112,test
10113,val
10114,train
10115,train
10116,test
10117,train
10118,train
10119,train
10120,train
10121,train
10122,train
10123,train
10124,train
10125,train
10126,test
10127,train
10128,train
10129,val
10130,train
10131,train
10132,train
10133,val
10134,train
10135,train
10136,train
10137,train
10138,train
10139,train
10140,train
10141,train
10142,train
10143,val
10144,train
10145,train
10146,test
10147,train
10148,val
10149,val
10150,test
10151,train
10152,train
10153,train
10154,test
10155,val
10156,test
10157,train
10158,train
10159,train
10160,train
10161,val
10162,train
10163,train
10164,val
10165,train
10166,train
10167,train
10168,test
10169,train
10170,train
10171,train
10172,train
10173,train
10174,train
10175,train
10176,train
10177,train
10178,train
10179,val
10180,train
10181,train
10182,train
10183,train
10184,train
10185,train
10186,train
10187,train
10188,train
10189,train
10190,test
10191,train
10192,train
10193,train
10194,train
10195,train
10196,train
10197,train
10198,train
10199,train
10200,train
10201,test
10202,val
10203,train
10204,train
10205,train
10206,test
10207,train
10208,train
10209,train
10210,train
10211,train
10212,train
10213,train
10214,test
10215,test
10216,train
10217,train
10218,train
10219,train
10220,train
10221,train
10222,train
10223,train
10224,test
10225,train
10226,train
10227,train
10228,train
10229,val
10230,train
10231,train
10232,test
10233,train
10234,train
10235,test
10236,test
10237,train
10238,val
10239,train
10240,train
10241,train
10242,train
10243,test
10244,train
10245,train
10246,train
10247,train
10248,train
10249,val
10250,train
10251,train
10252,val
10253,train
10254,val
10255,test
10256,val
10257,test
10258,train
10259,val
10260,val
10261,train
10262,val
10263,train
10264,train
10265,train
10266,train
10267,train
10268,train
10269,train
10270,val
10271,train
10272,train
10273,train
10274,val
10275,train
10276,train
10277,train
10278,train
10279,train
10280,train
10281,train
10282,train
10283,val
10284,test
10285,train
10286,train
10287,train
10288,train
10289,test
10290,train
10291,test
10292,train
10293,train
10294,val
10295,train
10296,train
10297,train
10298,test
10299,train
10300,train
10301,train
10302,test
10303,train
10304,train
10305,val
10306,train
10307,train
10308,val
10309,test
10310,val
10311,train
10312,train
10313,train
10314,train
10315,train
10316,train
10317,test
10318,test
10319,train
10320,train
10321,train
10322,val
10323,test
10324,train
10325,test
10326,train
10327,val
10328,train
10329,train
10330,train
10331,train
10332,train
10333,train
10334,train
10335,train
10336,train
10337,train
10338,train
10339,val
10340,train
10341,test
10342,train
10343,train
10344,train
10345,train
10346,test
10347,val
10348,train
10349,train
10350,train
10351,test
10352,train
10353,train
10354,train
10355,train
10356,test
10357,train
10358,train
10359,train
10360,val
10361,train
10362,train
10363,train
10364,val
10365,train
10366,train
10367,train
10368,train
10369,train
10370,train
10371,train
10372,train
10373,train
10374,test
10375,train
10376,train
10377,val
10378,train
10379,train
10380,train
10381,train
10382,train
10383,train
10384,test
10385,train
10386,train
10387,train
10388,train
10389,val
10390,train
10391,test
10392,train
10393,test
10394,train
10395,train
10396,val
10397,train
10398,train
10399,test
10400,val
10401,val
10402,train
10403,val
10404,train
10405,test
10406,train
10407,train
10408,test
10409,test
10410,test
